NetID,Name,Expected_Graduation,MajorID
fjones2,Franklin Jones,4.0,Innovation
flewi2,Faith Lewis,4.5,Food Science
fmiller2,Frank Miller,2.5,Environmental Engineering
fmoore2,Felicia Moore,4.5,Special Education
folso2,Felicia Olson,3.5,Strategy
framire2,Frank Ramirez,2.5,Computer Science + Animal Sciences
frich2,Frank Richards,1.0,Business + Data Science
fsi2,Frank Simpson,2.0,Journalism
fwhit2,Francis White,4.5,Food Science
gadams2,Gary Adams,2.0,Business + Data Science
galle2,Gary Allen,2.5,Strategy
ganthon2,Gary Anthony,1.5,Middle Grades Education
gba2,Gabrielle Barber,1.5,Advertising
gbal2,Gregg Ball,1.0,Strategy
gbarnes2,Gina Barnes,4.5,Neural Engineering
gbeltr2,George Beltran,2.5,Engineering Mechanics
gbond2,George Bond,3.5,Accountancy + Data Science
gbrig2,Glenn Bright,2.5,Nuclear
gbrown2,Gary Brown,3.0,Special Education
gbryant2,Gregory Bryant,2.0,Accountancy + Data Science
gbur2,Gabriel Burton,5.0,Operations Management
gbutl2,Gregory Butler,5.0,Chemistry
gcam2,Gregory Campbell,2.5,Journalism
gcar2,George Carlson,3.5,Journalism
gcar3,Gerald Carpenter,4.5,Plant Biotechnology
gcoffey2,Gary Coffey,4.5,Finance
gcole2,Garrett Cole,1.0,Finance
gcru2,Gina Cruz,4.5,Civil Engineering
gcu2,Gina Cummings,5.0,Media & Cinema Studies
gday2,Gabriel Day,3.5,Middle Grades Education
gdiaz2,Gail Diaz,2.5,Food Science
gfern2,Gregory Fernandez,4.0,Teaching - Middle Grades Education
gfields2,Gabriel Fields,4.0,Nuclear
gflore2,Gregory Flores,3.0,Advertising
gfox2,Glenn Fox,2.0,Kinesiology
gfran2,Gina Franklin,1.5,Civil Engineering
ggarcia2,Gary Garcia,1.0,Information Sciences
ggonz2,Gary Gonzales,1.0,Hospitality Management
ggonza2,George Gonzalez,3.5,Finance + Data Science
ggrant2,Gregory Grant,4.0,Physics
ggreen2,Glenn Green,2.0,Computer Engineering
ggutie2,Gerald Gutierrez,2.5,Hospitality Management
ghale2,Gary Hale,2.0,Agricultural & Biological Engineering
ghicks2,Glenda Hicks,1.5,Computer Science + Bioengineering
ghowar2,George Howard,3.5,Bioengineering
ghuan2,Grant Huang,2.0,Teaching - Middle Grades Education
ghunt2,George Hunt,2.5,Journalism
gjim2,Grace Jimenez,5.0,Accountancy
gjohns2,Gary Johnson,2.0,Finance
gkel2,Gabriel Kelly,3.0,Chemical Engineering
glawso2,Gregory Lawson,5.0,Biochemistry
glee2,Gregory Lee,3.5,Systems Engineering & Design
glest2,Gregory Lester,3.0,Industrial Engineering
glev2,Gabriela Levine,4.5,Media & Cinema Studies
gllo2,Gregory Lloyd,3.5,Computer Science + Advertising
glove2,Gabriel Love,2.5,Environmental Engineering
gma2,Gabrielle Marshall,5.0,Sustainability in Food & Environmental Systems
gmcdona2,Gregory Mcdonald,2.0,Hospitality Management
gmey2,Gavin Meyers,5.0,Management
gperez2,Gloria Perez,5.0,Management
gpierce2,Gerald Pierce,4.0,Computer Science + Physics
gri2,Gregory Riggs,3.0,Dietetics and Nutrition
grob2,Gina Roberts,4.5,Sustainable Design
grodr2,Gwendolyn Rodriguez,1.0,Neural Engineering
grose2,George Rose,4.0,Computer Science + Crop Sciences
gsamps2,George Sampson,5.0,Business + Data Science
gsau2,Gary Saunders,2.5,Management
gsc2,Gabriel Schultz,3.0,Elementary Education
gschwa2,Gabriel Schwartz,5.0,Innovation
gsha2,Gabrielle Shaw,2.0,Management
gsingle2,Gina Singleton,4.5,Human Development & Family Studies
gsmit2,Gerald Smith,2.0,Chemistry
gsmith2,Gina Smith,1.5,Hospitality Management
gsnow2,George Snow,1.0,Dietetics and Nutrition
gsolom2,Gregory Solomon,3.5,Engineering Technology & Management for Agricultural Systems
gst2,George Stevenson,3.5,Nutrition and Health
gsteph2,Gina Stephens,3.0,Early Childhood Education
gtho2,Gary Thomas,3.0,Computer Science + Crop Sciences
gthomas2,Grant Thomas,3.0,Computer Science
gtran2,Gregory Tran,3.5,Operations Management
gvil2,Gabriel Villarreal,2.5,Operations Management
gwal2,Gerald Walton,2.0,Marketing
gwalla2,Gary Wallace,2.0,Special Education
gwel2,Gregory Wells,4.5,Civil Engineering
gwil2,Grant Wilson,2.5,Hospitality Management
gwood2,Gloria Wood,1.0,Advertising
hand2,Heather Anderson,3.0,Early Childhood Education
hand3,Harold Anderson,2.0,Nutrition and Health
hbaxte2,Heather Baxter,1.0,Teaching - Middle Grades Education
hbe2,Hannah Bernard,1.5,Secondary Education
hbe3,Holly Benton,4.0,Elementary Education
hbenj2,Heidi Benjamin,5.0,Architectural Studies
hbenn2,Holly Bennett,1.0,Dance
hbr2,Holly Brown,2.0,Plant Biotechnology
hbr3,Hunter Bruce,3.5,Biochemistry
hca2,Heather Carpenter,4.0,Computer Science + Music
hcart2,Heidi Carter,3.5,Accountancy
hcomp2,Heather Compton,5.0,Industrial Engineering
hcox2,Hailey Cox,4.5,Learning & Education Studies
hdalto2,Heather Dalton,3.5,Computer Science + Advertising
hdavis2,Harold Davis,4.5,Information Sciences + Data Science
hdea2,Hannah Dean,1.0,Dietetics and Nutrition
hdy2,Hunter Dyer,3.5,Systems Engineering & Design
heaton2,Heather Eaton,1.0,Business + Data Science
hed2,Holly Edwards,3.5,Kinesiology
hedw2,Holly Edwards,3.5,Neural Engineering
hevan2,Heather Evans,2.0,Computer Science + Animal Sciences
hevans2,Harold Evans,3.0,Teaching - Middle Grades Education
hflor2,Helen Flores,4.5,Systems Engineering & Design
hfoster2,Heidi Foster,1.0,Sustainable Design
hfr2,Heather Franklin,5.0,Neural Engineering
hfrazie2,Heather Frazier,1.0,Nutrition and Health
hfrenc2,Holly French,3.0,Computer Science
hgil2,Hannah Gilmore,3.0,Innovation
hgr2,Henry Graham,4.5,Supply Chain Management
hgreene2,Harold Greene,2.5,Journalism
hha2,Heather Hawkins,2.0,Plant Biotechnology
hhar2,Hailey Harris,1.0,Food Science
hharris2,Haley Harris,4.0,Strategy
hher2,Holly Hernandez,3.5,Agronomy
hher3,Henry Hernandez,1.5,Finance + Data Science
hhess2,Hailey Hess,3.5,Systems Engineering & Design
hhic2,Hannah Hicks,1.5,Special Education
hhughe2,Heather Hughes,5.0,Architectural Studies
hhughes2,Henry Hughes,4.0,Finance + Data Science
hjame2,Haley James,3.0,Mechanical Engineering
hjohnso2,Heather Johnson,1.0,Media & Cinema Studies
hka2,Holly Kane,2.0,Finance + Data Science
hle2,Haley Leonard,1.0,Sustainable Design
hlewis2,Heather Lewis,1.0,Mechanical Engineering
hmarqu2,Holly Marquez,4.0,Information Systems
hmarsh2,Heather Marsh,3.0,Business + Data Science
hmcca2,Hailey Mccall,1.0,Engineering Technology & Management for Agricultural Systems
hmill2,Heather Miller,4.0,Sustainable Design
hmille2,Heather Miller,1.5,Environmental Engineering
hmitche2,Hunter Mitchell,4.5,Mechanical Engineering
hmo2,Holly Morales,1.5,Sustainable Design
hmora2,Heather Mora,5.0,Agronomy
hmorgan2,Heather Morgan,4.5,Journalism
hnelson2,Heather Nelson,4.0,Early Childhood Education
hngu2,Heather Nguyen,2.5,Early Childhood Education
hpark2,Heather Parker,3.0,Nutrition and Health
hparke2,Heather Parker,3.5,Engineering Technology & Management for Agricultural Systems
hpayne2,Harry Payne,2.5,Plant Biotechnology
hperez2,Henry Perez,3.0,Strategy
hpet2,Heidi Peters,2.5,Accountancy
hph2,Heather Phillips,4.0,Biochemistry
hray2,Hannah Ray,5.0,Accountancy
hreyes2,Hannah Reyes,1.0,Nutrition and Health
hrhode2,Hayden Rhodes,2.5,Teaching - Middle Grades Education
hric2,Heather Richardson,3.0,Computer Science + Bioengineering
hrobin2,Heather Robinson,2.0,Engineering Mechanics
hross2,Heather Ross,2.5,Physics
hrus2,Hannah Russell,2.0,Computer Science + Music
hryan2,Hannah Ryan,3.5,Materials Science & Engineering
hsanc2,Holly Sanchez,2.5,Journalism
hsanto2,Hailey Santos,5.0,Computer Science
hsh2,Holly Sherman,3.5,Dietetics and Nutrition
hsharp2,Heather Sharp,3.0,Architectural Studies
hsims2,Holly Sims,3.5,Accountancy
hsm2,Heather Smith,1.0,Industrial Engineering
hsmi2,Henry Smith,1.5,Media & Cinema Studies
hstanl2,Heidi Stanley,1.5,Mechanical Engineering
hth2,Heather Thomas,4.5,Neural Engineering
hwa2,Hannah Walker,2.0,Computer Science + Bioengineering
hwalt2,Heather Walters,1.0,Special Education
hwar2,Heather Ward,3.5,Human Development & Family Studies
hwhite2,Hector White,5.0,Aerospace Engineering
hwill2,Holly Williams,3.5,Kinesiology
hwilli2,Howard Williams,2.5,Teaching - Middle Grades Education
hyoung2,Hannah Young,5.0,Information Sciences
ianders2,Isaac Andersen,3.0,Engineering Technology & Management for Agricultural Systems
iar2,Isabel Archer,2.5,Strategy
icars2,Ian Carson,1.5,Agronomy
ihall2,Isaac Hall,3.5,Accountancy + Data Science
ihoffma2,Isaac Hoffman,1.0,Engineering Technology & Management for Agricultural Systems
iki2,Ian Kim,1.5,Journalism
imur2,Isaac Murray,3.5,Supply Chain Management
ipark2,Isabella Parker,2.0,Management
iprin2,Isabel Prince,2.0,Geology
ivilla2,Isaac Villarreal,3.0,Journalism
iwallac2,Ivan Wallace,1.5,Computer Science + Physics
iwarre2,Ian Warren,1.5,Computer Science + Astronomy
jabbot2,Jamie Abbott,5.0,Geology
jada2,Joseph Adams,4.0,Neural Engineering
jadams2,Jake Adams,3.5,Elementary Education
jadams3,Julia Adams,2.5,Business + Data Science
jaguir2,Jessica Aguirre,1.0,Finance
jal2,Jerry Allen,2.0,Engineering Technology & Management for Agricultural Systems
jali2,Jeffrey Ali,4.5,Dietetics and Nutrition
jall2,Julian Allen,3.0,Engineering Technology & Management for Agricultural Systems
jall3,Jeffrey Allen,3.5,Teaching - Middle Grades Education
jallen2,Jennifer Allen,4.5,Information Sciences + Data Science
jallen3,Jamie Allen,3.0,Management
jan2,Jon Andrews,2.0,Accountancy + Data Science
jand2,Jeremiah Anderson,4.5,Marketing
jand3,Johnny Anderson,1.5,Finance
jander2,Jessica Anderson,3.5,Innovation
janders2,Johnny Anderson,1.5,Electrical Engineering
jandr2,Jennifer Andrews,2.0,Strategy
jandra2,Jody Andrade,4.5,Computer Science
jandre2,Jeremy Andrews,4.5,Environmental Engineering
jar2,James Armstrong,2.5,Engineering Technology & Management for Agricultural Systems
javi2,Jennifer Avila,2.0,Elementary Education
jba2,Jose Baldwin,1.5,Human Development & Family Studies
jbai2,Jeffrey Bailey,1.5,Innovation
jbak2,Jose Baker,1.0,Secondary Education
jbar2,Jeff Barker,5.0,Finance + Data Science
jbark2,Jennifer Barker,2.0,Environmental Engineering
jbarr2,Jennifer Barr,5.0,Business + Data Science
jbarrer2,Jack Barrera,3.0,Marketing
jbarry2,Jody Barry,4.0,Agricultural & Biological Engineering
jbe2,Juan Bell,1.0,Biochemistry
jbe3,Jonathan Benson,2.0,Engineering Mechanics
jbeasle2,John Beasley,4.0,Architectural Studies
jbeck2,Jill Beck,3.5,Sustainability in Food & Environmental Systems
jbell2,Jennifer Bell,4.5,Dietetics and Nutrition
jbell3,Jennifer Bell,4.5,Agronomy
jbell4,Jessica Bell,2.0,Civil Engineering
jbenja2,Joshua Benjamin,5.0,Computer Science + Physics
jbenn2,Julie Bennett,2.5,Computer Science + Physics
jberry2,Jennifer Berry,5.0,Systems Engineering & Design
jbis2,Jason Bishop,5.0,Civil Engineering
jbishop2,Jennifer Bishop,4.5,Neural Engineering
jbishop3,Jaime Bishop,1.5,Learning & Education Studies
jbl2,James Black,5.0,Advertising
jblack2,James Black,4.5,Industrial Engineering
jblev2,Jennifer Blevins,3.5,Electrical Engineering
jbo2,Joshua Booth,4.5,Agricultural & Consumer Economics
jbowe2,James Bowen,4.0,Computer Science + Astronomy
jbowen2,Jennifer Bowen,2.0,Elementary Education
jboyer2,Julia Boyer,3.5,Agricultural & Biological Engineering
jboyle2,Jeffrey Boyle,5.0,Marketing
jbr2,Joe Brown,3.5,Computer Science + Music
jbr3,James Browning,1.0,Elementary Education
jbr4,Joseph Brown,2.0,Chemistry
jbr5,James Brown,2.5,Strategy
jbr6,John Brown,3.0,Electrical Engineering
jbr7,Jeffrey Brooks,4.5,Learning & Education Studies
jbr8,Joshua Bryant,1.5,Learning & Education Studies
jbra2,Jennifer Brady,3.5,Information Sciences + Data Science
jbrad2,Jesse Bradley,5.0,Neural Engineering
jbrenna2,Jennifer Brennan,1.5,Teaching - Middle Grades Education
jbridg2,Jeffrey Bridges,5.0,Computer Science + Music
jbridge2,Joshua Bridges,1.0,Plant Biotechnology
jbrigg2,Julia Briggs,1.5,Civil Engineering
jbright2,Jasmine Bright,1.0,Computer Science + Physics
jbro2,John Brown,4.0,Computer Science + Astronomy
jbro4,John Brown,3.5,Supply Chain Management
jbro5,Jill Brown,2.0,Computer Science
jbro6,Jared Brown,3.5,Kinesiology
jbro7,Julie Brown,3.5,Systems Engineering & Design
jbrook2,James Brooks,5.0,Environmental Engineering
jbrow2,Jacqueline Brown,1.5,Marketing
jbrow3,John Brown,1.5,Physics
jbrow4,James Brown,4.5,Innovation
jbrow5,Joanne Brown,3.5,Engineering Mechanics
jbrown2,Jacqueline Brown,5.0,Chemical Engineering
jbrown3,John Brown,2.5,Supply Chain Management
jbrown4,Jeffrey Brown,5.0,Chemistry
jbrya2,Jennifer Bryant,1.5,Aerospace Engineering
jbryant2,Jason Bryant,3.0,Computer Science + Crop Sciences
jbu2,Joseph Burns,1.0,Sustainable Design
jbu3,Jennifer Burnett,4.5,Accountancy
jbul2,John Bullock,2.5,Information Sciences
jburg2,Jacqueline Burgess,2.0,Agricultural & Consumer Economics
jburne2,Julie Burnett,2.0,Learning & Education Studies
jbutl2,Janet Butler,2.5,Agricultural & Biological Engineering
jbutl3,Jordan Butler,4.5,Architectural Studies
jbutler2,Jacob Butler,1.5,Media & Cinema Studies
jby2,Jeremiah Byrd,1.0,Computer Science + Bioengineering
jca2,Jason Castillo,2.0,Food Science
jcabr2,Justin Cabrera,4.5,Materials Science & Engineering
jcampb2,Jasmine Campbell,2.0,Marketing
jcampb3,Jill Campbell,4.0,Electrical Engineering
jcampb4,James Campbell,2.5,Athletic Training
jcampb5,Joshua Campbell,1.0,Engineering Technology & Management for Agricultural Systems
jcant2,James Cantrell,2.5,Sustainable Design
jcantu2,Jessica Cantu,3.5,Advertising
jcar2,Justin Carr,5.0,Kinesiology
jcar3,Jamie Carr,2.0,Chemical Engineering
jcarp2,Jim Carpenter,1.0,Sustainability in Food & Environmental Systems
jcart2,Jared Carter,3.0,Teaching - Middle Grades Education
jcas2,Joshua Case,4.5,Civil Engineering
jcas3,Jeffrey Castillo,4.0,Special Education
jcase2,Juan Casey,2.0,Agricultural & Biological Engineering
jcast2,John Castro,5.0,Sustainable Design
jch2,Joan Chapman,4.5,Plant Biotechnology
jch3,Julian Choi,2.5,Computer Engineering
jcha2,Jennifer Chapman,3.5,Kinesiology
jcha3,Jesse Chapman,1.5,Operations Management
jchan2,Justin Chan,1.5,Accountancy
jcher2,James Cherry,2.5,Computer Science
jcl2,Jacqueline Cline,1.5,Computer Engineering
jcl3,Jason Clark,2.0,Media & Cinema Studies
jcla2,Jennifer Clark,4.5,Kinesiology
jcla3,John Clay,3.0,Agricultural & Consumer Economics
jclar2,James Clark,3.0,Hospitality Management
jclayt2,James Clayton,2.0,Sustainable Design
jco2,Jacob Cooley,2.0,Computer Engineering
jcoc2,Jessica Cochran,2.0,Agricultural & Consumer Economics
jcol2,Jeremy Cole,1.5,Information Systems
jcole2,Jennifer Cole,1.5,Finance + Data Science
jcolema2,Jamie Coleman,4.0,Environmental Engineering
jcolli2,Jonathan Collins,1.0,Agronomy
jcollin2,Joshua Collins,1.5,Innovation
jcon2,John Contreras,2.0,Plant Biotechnology
jconl2,Justin Conley,3.0,Media & Cinema Studies
jcoo2,Jacob Cook,4.5,Teaching - Middle Grades Education
jcoo3,Jennifer Cook,1.0,Chemistry
jcook2,Joshua Cook,3.5,Dance
jcoole2,Jasmine Cooley,4.5,Computer Science + Music
jcor2,John Cordova,3.0,Dietetics and Nutrition
jcort2,Jacob Cortez,5.0,Teaching - Middle Grades Education
jcortez2,Jeffrey Cortez,4.0,Dietetics and Nutrition
jcr2,John Cruz,4.0,Innovation
jcraw2,James Crawford,5.0,Computer Science + Advertising
jcross2,Joseph Cross,2.0,Finance + Data Science
jcruz2,Jaime Cruz,1.0,Middle Grades Education
jcu2,Julie Cunningham,1.0,Advertising
jcunnin2,John Cunningham,3.0,Finance
jcurtis2,Jessica Curtis,1.0,Marketing
jda2,Janice Daniels,3.0,Agricultural & Consumer Economics
jda3,Jasmine Day,1.0,Supply Chain Management
jdav2,Julie Davis,3.5,Sustainable Design
jdavi2,Jennifer Davis,5.0,Computer Science + Crop Sciences
jdavi3,Jonathan Davis,3.0,Engineering Technology & Management for Agricultural Systems
jdavi4,Jennifer Davies,2.5,Information Sciences
jdavids2,Jenna Davidson,1.5,Operations Management
jdavis2,Jenny Davis,2.0,Elementary Education
jdaw2,Jeffrey Dawson,3.5,Agricultural & Consumer Economics
jde2,James Delgado,2.5,Early Childhood Education
jdec2,Jessica Decker,2.5,Special Education
jdelga2,Jessica Delgado,2.5,Computer Science + Astronomy
jdi2,Jessica Dixon,2.0,Dance
jdo2,Jennifer Dodson,2.5,Biochemistry
jdona2,James Donaldson,2.0,Physics
jdou2,Jacob Dougherty,3.5,Computer Science + Advertising
jdrake2,Julie Drake,4.5,Engineering Technology & Management for Agricultural Systems
jedw2,Jason Edwards,4.0,Elementary Education
jel2,Jacqueline Elliott,1.5,Secondary Education
jel3,Jason Elliott,1.0,Kinesiology
jell2,Justin Ellis,3.5,Nutrition and Health
jellio2,Justin Elliott,1.5,Business + Data Science
jeri2,John Erickson,1.0,Agricultural & Consumer Economics
jerick2,Jodi Erickson,2.5,Systems Engineering & Design
jespin2,Jacob Espinoza,4.0,Strategy
jest2,Joseph Estrada,4.0,Elementary Education
jev2,James Evans,5.0,Learning & Education Studies
jevans2,James Evans,3.0,Systems Engineering & Design
jeveret2,Jessica Everett,2.5,Engineering Mechanics
jfar2,Justin Farmer,5.0,Dietetics and Nutrition
jferna2,Jill Fernandez,2.5,Computer Science + Music
jfi2,Jordan Fisher,2.5,Sustainability in Food & Environmental Systems
jfield2,Julia Fields,5.0,Computer Science + Bioengineering
jfitzg2,Joshua Fitzgerald,2.5,Chemical Engineering
jflores2,Jessica Flores,2.0,Physics
jfloyd2,Jennifer Floyd,3.0,Agricultural & Consumer Economics
jflyn2,Jose Flynn,4.0,Engineering Mechanics
jfo2,Jacob Foley,1.5,Computer Science + Music
jford2,Jeffery Ford,2.0,Geology
jfos2,Jeff Foster,1.5,Computer Science + Animal Sciences
jfost2,Jared Foster,2.0,Dance
jfr3,Juan Frye,2.0,Chemical Engineering
jfr4,Justin Freeman,3.5,Mechanical Engineering
jfrank2,Joshua Franklin,1.0,Computer Science + Crop Sciences
jfrankl2,Jeanette Franklin,5.0,Sustainable Design
jfrazi2,Julia Frazier,5.0,Elementary Education
jfre2,John Frey,3.0,Neural Engineering
jfreem2,Jimmy Freeman,3.5,Computer Science + Physics
jfu2,Jennifer Fuller,5.0,Innovation
jga2,Jeremy Garrison,5.0,Accountancy + Data Science
jga3,James Garrett,4.5,Middle Grades Education
jga4,Jennifer Garrett,4.5,Marketing
jgar2,Jessica Gardner,3.5,Systems Engineering & Design
jgar3,John Garcia,1.0,Learning & Education Studies
jgar4,Jason Garrison,1.5,Marketing
jgarc2,Jared Garcia,4.5,Computer Science
jgarc3,Jason Garcia,2.5,Bioengineering
jgarci3,James Garcia,2.0,Special Education
jgarcia2,Jennifer Garcia,3.0,Advertising
jgarcia3,Julia Garcia,1.5,Accountancy
jgarcia4,Jillian Garcia,4.5,Environmental Engineering
jgarcia5,Joshua Garcia,3.0,Secondary Education
jgard2,James Gardner,2.0,Human Development & Family Studies
jgarris2,Jessica Garrison,4.5,Computer Science + Advertising
jgates2,John Gates,2.5,Agricultural & Biological Engineering
jgeo2,Jennifer George,4.0,Computer Engineering
jgeorg2,Jacqueline George,3.5,Geology
jgi2,Jason Gillespie,2.0,Journalism
jgibbs2,Jennifer Gibbs,1.5,Journalism
jgibbs3,Jacqueline Gibbs,4.5,Special Education
jgibs2,James Gibson,5.0,Agricultural & Consumer Economics
jgibs3,Jessica Gibson,3.0,Teaching - Middle Grades Education
jgil2,John Gill,3.5,Finance
jgilb2,Joseph Gilbert,4.0,Dietetics and Nutrition
jgille2,Jonathan Gillespie,1.5,Food Science
jglov2,Jeffrey Glover,4.0,Geology
jgo2,James Gonzalez,4.0,Finance + Data Science
jgo3,Jenna Gomez,1.0,Sustainable Design
jgomez2,Joan Gomez,1.0,Engineering Mechanics
jgonza2,Jeffery Gonzalez,5.0,Computer Science + Crop Sciences
jgonza3,Jenny Gonzales,5.0,Strategy
jgonzal2,John Gonzalez,3.5,Dance
jgord2,Jose Gordon,1.0,Computer Science + Crop Sciences
jgordo2,Jill Gordon,5.0,Aerospace Engineering
jgr2,John Greene,3.5,Finance
jgr3,Jeremy Green,5.0,Management
jgr4,Joshua Graham,3.5,Supply Chain Management
jgra2,Jeremy Grant,4.0,Environmental Engineering
jgra3,Janet Graves,1.5,Aerospace Engineering
jgrant2,Jessica Grant,5.0,Computer Science + Animal Sciences
jgrave2,Janet Graves,3.5,Chemical Engineering
jgray2,Joe Gray,5.0,Learning & Education Studies
jgray3,John Gray,2.0,Agronomy
jgre2,James Green,2.0,Finance + Data Science
jgree2,Joseph Green,2.0,Industrial Engineering
jgreen2,Jasmin Green,4.0,Nuclear
jgreen3,Joshua Green,2.0,Special Education
jgri2,James Griffith,3.5,Accountancy + Data Science
jgrif2,John Griffin,2.5,Engineering Mechanics
jgriffi2,James Griffin,3.0,Business + Data Science
jgrim2,John Grimes,4.5,Athletic Training
